date,close,open,high,low,volume,diff
11-26-12,34.138 ,34.005 ,34.005 ,34.005 ,0.01K,0.11%
11-25-12,34.100 ,34.170 ,34.185 ,34.085 ,-,-0.03%
11-23-12,34.111 ,33.335 ,33.385 ,33.320 ,0.00K,2.31%
11-22-12,33.340 ,33.385 ,33.442 ,33.270 ,-,-0.14%
11-21-12,33.388 ,33.118 ,33.433 ,32.838 ,-,0.81%
11-20-12,33.120 ,33.055 ,33.238 ,32.863 ,-,0.17%
11-19-12,33.063 ,32.410 ,33.210 ,32.313 ,-,2.03%
11-18-12,32.405 ,32.300 ,32.423 ,32.300 ,-,0.30%
11-16-12,32.308 ,32.605 ,32.638 ,32.023 ,-,-0.92%
11-15-12,32.608 ,32.615 ,32.767 ,32.153 ,-,-0.80%
11-14-12,32.871 ,32.640 ,32.865 ,32.640 ,0.01K,1.21%
11-13-12,32.478 ,32.215 ,32.570 ,32.195 ,0.01K,0.49%
11-12-12,32.320 ,32.673 ,32.743 ,32.200 ,-,-1.10%
11-11-12,32.680 ,32.633 ,32.745 ,32.578 ,-,0.28%
11-09-12,32.590 ,32.275 ,32.665 ,32.095 ,0.01K,1.11%
11-08-12,32.231 ,31.810 ,32.350 ,31.810 ,0.02K,1.83%
11-07-12,31.651 ,31.955 ,32.155 ,31.570 ,0.03K,-1.15%
11-06-12,32.019 ,31.120 ,32.150 ,31.120 ,0.02K,2.91%
11-05-12,31.113 ,30.785 ,31.155 ,30.785 ,0.02K,0.19%
11-04-12,31.053 ,30.880 ,31.063 ,30.865 ,-,0.71%
11-02-12,30.835 ,32.105 ,32.105 ,30.900 ,0.01K,-4.32%
11-01-12,32.226 ,32.470 ,32.470 ,32.330 ,0.00K,-0.19%
10-31-12,32.288 ,32.190 ,32.250 ,32.190 ,0.00K,1.57%
10-30-12,31.788 ,31.770 ,31.850 ,31.765 ,0.04K,-0.09%
10-29-12,31.818 ,32.065 ,32.228 ,31.682 ,-,-0.78%
10-28-12,32.068 ,32.133 ,32.133 ,31.975 ,-,0.18%
10-26-12,32.011 ,32.120 ,32.305 ,31.650 ,0.03K,-0.12%
10-25-12,32.049 ,32.000 ,32.000 ,32.000 ,0.00K,1.44%
10-24-12,31.595 ,31.850 ,31.850 ,31.850 ,0.00K,-0.54%
10-23-12,31.768 ,31.900 ,31.900 ,31.700 ,0.02K,-1.42%
10-22-12,32.227 ,32.150 ,32.150 ,32.150 ,0.01K,1.09%
10-21-12,31.880 ,31.993 ,32.005 ,31.738 ,-,-0.60%
10-19-12,32.073 ,32.610 ,32.610 ,32.040 ,0.04K,-2.33%
10-18-12,32.838 ,32.785 ,32.980 ,32.785 ,0.02K,-1.08%
10-17-12,33.197 ,33.020 ,33.200 ,33.020 ,0.00K,0.84%
10-16-12,32.922 ,32.765 ,32.970 ,32.765 ,0.01K,0.66%
10-15-12,32.707 ,32.570 ,32.755 ,32.570 ,0.00K,-1.34%
10-14-12,33.150 ,33.485 ,33.485 ,33.075 ,-,-1.44%
10-12-12,33.633 ,33.735 ,33.735 ,33.735 ,0.00K,-1.21%
