date,close,open,high,low,volume,diff
01-26-16,31.8,30.01,32.72,29.27,335.09K,4.26%
01-25-16,30.5,32.1,32.81,30,310.14K,-5.22%
01-22-16,32.18,29.62,32.3,29.29,407.78K,10.02%
01-21-16,29.25,27.99,29.84,27.29,394.26K,4.91%
01-20-16,27.88,28.66,28.75,27.1,375.40K,-3.06%
01-19-16,28.76,28.7,30.24,28.6,419.48K,0.74%
01-18-16,28.55,28.73,29.58,27.67,211.26K,-1.35%
01-15-16,28.94,31,31.02,28.82,344.46K,-6.74%
01-14-16,31.03,30.26,31.23,29.73,16.39K,2.38%
01-13-16,30.31,30.82,31.92,29.96,91.96K,-1.78%
01-12-16,30.86,31.54,32.38,30.34,142.53K,-2.19%
01-11-16,31.55,33.34,33.38,31.17,202.06K,-5.96%
01-08-16,33.55,34.02,34.72,32.78,206.97K,-0.59%
01-07-16,33.75,34.52,34.74,32.16,291.51K,-1.40%
01-06-16,34.23,36.64,36.67,34.13,296.86K,-6.01%
01-05-16,36.42,37.27,37.57,36.24,275.47K,-2.15%
01-04-16,37.22,37.85,38.99,36.77,321.84K,-0.16%
12-31-15,37.28,36.57,37.95,36.1,149.60K,2.25%
12-30-15,36.46,37.29,37.55,36.35,173.51K,-3.52%
12-29-15,37.79,36.59,37.98,36.56,171.68K,3.19%
12-28-15,36.62,37.84,37.95,36.41,84.34K,-3.35%
12-24-15,37.89,37.77,38.1,36.91,111.02K,1.42%
12-23-15,37.36,36.37,37.88,36.28,196.98K,3.46%
12-22-15,36.11,36.36,36.72,35.98,166.30K,-0.66%
12-21-15,36.35,36.55,36.75,36.04,175.12K,-1.44%
12-18-15,36.88,36.81,37.73,36.41,218.04K,-0.49%
12-17-15,37.06,37.6,37.93,36.75,200.85K,-0.35%
12-16-15,37.19,38.09,38.45,37.11,18.23K,-3.28%
12-15-15,38.45,37.89,39.41,37.55,73.70K,1.40%
12-14-15,37.92,37.85,38.43,36.33,115.12K,-0.03%
12-11-15,37.93,39.55,39.74,37.36,167.31K,-4.53%
12-10-15,39.73,40.44,40.7,39.46,188.99K,-0.95%
12-09-15,40.11,40.63,41.59,39.57,284.65K,-0.37%
12-08-15,40.26,40.82,41.45,39.81,328.38K,-1.15%
12-07-15,40.73,43.26,43.26,40.6,272.44K,-5.28%
12-04-15,43,43.98,44.82,42.67,345.83K,-1.92%
12-03-15,43.84,42.77,44.69,42.61,271.48K,3.18%
12-02-15,42.49,44.32,44.64,42.43,324.06K,-4.39%
12-01-15,44.44,44.62,45.18,44.03,301.20K,-0.38%
11-30-15,44.61,44.86,45.75,44.44,235.94K,-0.56%
11-27-15,44.86,45.57,45.63,44.79,165.31K,-1.32%
11-26-15,45.46,46.23,46.32,45,97.32K,-1.54%
11-25-15,46.17,46.04,46.5,45.03,229.11K,0.11%
11-24-15,46.12,45.11,46.5,44.92,271.93K,2.88%
11-23-15,44.83,44.46,45.73,43.57,291.00K,0.38%
11-20-15,44.66,44.38,45.5,44.06,245.34K,1.09%
11-19-15,44.18,44.3,44.76,43.7,201.03K,0.09%
11-18-15,44.14,43.97,44.74,43.34,255.68K,1.31%
11-17-15,43.57,44.7,45.1,43.5,260.70K,-2.22%
11-16-15,44.56,44.7,45.18,43.15,310.12K,2.18%
11-13-15,43.61,44.08,44.85,43.57,28.63K,-1.02%
11-12-15,44.06,45.92,46.27,43.89,132.49K,-3.82%
11-11-15,45.81,47.08,47.73,45.62,193.34K,-3.44%
11-10-15,47.44,47.32,47.86,46.96,206.34K,0.53%
11-09-15,47.19,47.46,48.41,47.01,202.18K,-0.49%
11-06-15,47.42,48.05,48.58,47.27,245.49K,-1.17%
11-05-15,47.98,48.84,49,47.93,228.00K,-1.24%
11-04-15,48.58,50.25,50.87,48.49,328.14K,-3.88%
11-03-15,50.54,48.9,50.91,48.46,283.36K,3.59%
11-02-15,48.79,49.5,49.69,48.61,224.28K,-1.55%
10-30-15,49.56,48.66,50,48.28,238.59K,1.56%
10-29-15,48.8,49.15,49.38,48.17,213.93K,-0.51%
10-28-15,49.05,46.91,49.23,46.61,306.60K,4.79%
10-27-15,46.81,47.43,47.57,46.41,243.11K,-1.54%
10-26-15,47.54,48,48.33,47.3,193.98K,-0.94%
10-23-15,47.99,48.32,48.65,47.45,242.06K,-0.19%
10-22-15,48.08,47.96,48.73,47.65,201.59K,0.48%
10-21-15,47.85,48.58,48.65,47.5,244.64K,-1.77%
10-20-15,48.71,48.83,49.2,48.22,253.33K,0.21%
10-19-15,48.61,50.38,50.68,48.57,223.31K,-3.67%
10-16-15,50.46,50.21,50.7,49.31,225.96K,3.59%
10-15-15,48.71,49.01,49.38,48.21,16.79K,-0.90%
10-14-15,49.15,49.22,49.52,48.71,63.28K,-0.18%
10-13-15,49.24,50.27,50.7,48.88,108.37K,-1.24%
10-12-15,49.86,52.64,53.31,49.77,166.83K,-5.30%
10-09-15,52.65,53.35,54.05,52.21,174.34K,-0.75%
10-08-15,53.05,51.76,53.52,51.28,219.94K,3.35%
10-07-15,51.33,52.15,53.15,51.21,299.91K,-1.14%
10-06-15,51.92,49.35,52.26,48.86,303.58K,5.42%
10-05-15,49.25,48.08,49.87,47.84,215.45K,2.33%
10-02-15,48.13,47.99,48.5,46.93,201.59K,0.92%
10-01-15,47.69,48.4,49.84,47.62,239.32K,-1.41%
09-30-15,48.37,47.96,49,47.79,219.89K,0.29%
09-29-15,48.23,47.45,48.65,47.25,181.41K,1.88%
09-28-15,47.34,48.34,48.44,47.25,188.28K,-2.59%
09-25-15,48.6,48.17,49.1,47.86,189.40K,0.89%
09-24-15,48.17,47.88,48.47,47.4,198.04K,0.88%
09-23-15,47.75,49.08,50.25,47.68,232.27K,-2.71%
09-22-15,49.08,48.5,49.21,47.7,185.41K,0.33%
09-21-15,48.92,47.64,48.99,47.48,179.90K,3.05%
09-18-15,47.47,49.26,49.75,47.16,225.72K,-3.28%
09-17-15,49.08,49.98,50.14,48.32,228.86K,-1.35%
09-16-15,49.75,48.06,50.34,47.71,288.33K,6.69%
09-15-15,46.63,46.65,46.9,45.98,18.46K,0.56%
09-14-15,46.37,48.08,48.35,46.26,104.06K,-3.68%
09-11-15,48.14,48.64,48.98,47.16,143.41K,-1.53%
09-10-15,48.89,47.46,48.95,46.76,192.42K,2.75%
09-09-15,47.58,49.39,50.04,47.32,173.22K,-3.92%
09-08-15,49.52,47.76,49.85,47.64,253.29K,3.97%
09-07-15,47.63,49.27,49.44,47.5,94.80K,-3.99%
09-04-15,49.61,50.69,51.05,49.25,221.22K,-2.11%
09-03-15,50.68,50.58,52.46,49.82,270.54K,0.36%
09-02-15,50.5,48.62,51,47.74,324.84K,1.90%
09-01-15,49.56,52.92,53.47,48.47,373.64K,-8.48%
08-31-15,54.15,50.05,54.32,48.25,321.32K,8.19%
08-28-15,50.05,47.4,50.98,46.61,418.78K,5.24%
08-27-15,47.56,43.75,47.75,43.7,333.70K,10.25%
08-26-15,43.14,43.32,43.76,42.81,267.56K,-0.16%
08-25-15,43.21,42.79,44.5,42.68,292.10K,1.22%
08-24-15,42.69,45.35,45.46,42.23,305.73K,-6.09%
08-21-15,45.46,46.34,46.51,45.07,231.80K,-2.49%
08-20-15,46.62,47.03,47.38,46.03,221.54K,-1.15%
08-19-15,47.16,48.5,49.11,46.78,250.81K,-3.38%
08-18-15,48.81,48.55,49.04,48.25,191.53K,0.14%
08-17-15,48.74,48.76,49.44,48.35,195.61K,-0.59%
08-14-15,49.03,49.11,49.52,48.8,21.37K,-0.39%
08-13-15,49.22,49.82,50.39,48.85,115.92K,-0.89%
08-12-15,49.66,49.38,50.01,48.72,153.81K,0.98%
08-11-15,49.18,50.22,51.1,48.61,223.21K,-2.44%
08-10-15,50.41,48.43,50.49,48.24,208.26K,3.70%
08-07-15,48.61,49.62,50.06,48.42,245.82K,-1.84%
08-06-15,49.52,49.72,49.83,48.88,236.36K,-0.14%
08-05-15,49.59,50.14,50.99,49.02,280.76K,-0.80%
08-04-15,49.99,49.7,50.45,49.58,221.65K,0.95%
08-03-15,49.52,51.55,52.01,49.36,306.50K,-5.15%
07-31-15,52.21,53.43,53.47,51.63,212.82K,-2.06%
07-30-15,53.31,53.6,54.38,53.02,217.29K,-0.13%
07-29-15,53.38,52.99,54.33,52.51,290.43K,0.15%
07-28-15,53.3,53.08,54.08,52.28,290.60K,-0.32%
07-27-15,53.47,54.45,54.89,52.83,226.37K,-2.11%
07-24-15,54.62,55.39,55.6,54.3,195.04K,-1.18%
07-23-15,55.27,56.04,56.53,55.1,207.13K,-1.53%
07-22-15,56.13,56.88,56.9,55.92,221.46K,-1.60%
07-21-15,57.04,56.55,57.44,56.33,188.88K,0.69%
07-20-15,56.65,57.12,57.44,56.33,161.06K,-0.79%
07-17-15,57.1,56.93,57.35,56.4,157.13K,-0.71%
07-16-15,57.51,57.31,58.21,56.95,14.29K,0.81%
07-15-15,57.05,58.63,58.81,56.86,79.69K,-2.50%
07-14-15,58.51,57.71,58.82,56.43,143.12K,1.14%
07-13-15,57.85,58.35,58.83,56.84,176.87K,-1.50%
07-10-15,58.73,58.49,59.66,57.86,154.37K,0.20%
07-09-15,58.61,57.1,59.27,57.01,277.59K,2.73%
07-08-15,57.05,57.25,57.75,55.87,301.11K,0.35%
07-07-15,56.85,56.85,57.83,55.1,331.59K,0.55%
07-06-15,56.54,60,60,56.38,294.89K,-6.27%
07-03-15,60.32,61.73,62.06,60.12,107.25K,-2.82%
07-02-15,62.07,61.92,63.2,61.75,206.00K,0.10%
07-01-15,62.01,63.02,63.35,61.84,266.62K,-2.48%
06-30-15,63.59,61.77,63.83,61.71,256.88K,2.55%
06-29-15,62.01,62.85,62.96,61.35,266.55K,-1.98%
06-26-15,63.26,63.34,63.62,62.5,212.12K,0.09%
06-25-15,63.2,63.5,63.95,62.72,213.75K,-0.46%
06-24-15,63.49,64.66,65.05,63.01,256.39K,-1.49%
06-23-15,64.45,63.21,64.89,62.76,266.02K,1.75%
06-22-15,63.34,62.57,63.74,62.1,216.39K,0.51%
06-19-15,63.02,64.2,64.56,62.34,216.17K,-1.93%
06-18-15,64.26,63.74,64.96,63.44,217.21K,0.61%
06-17-15,63.87,63.6,65.47,62.6,331.88K,0.27%
06-16-15,63.7,63.8,64.41,63.42,279.74K,1.74%
06-15-15,62.61,63.62,63.96,62.24,26.68K,-1.97%
