date,close,open,high,low,volume,diff
01-06-15,16.637,16.16,16.74,16.115,43.73K,2.62%
01-05-15,16.213,15.795,16.26,15.63,47.13K,3.01%
01-04-15,15.74,15.782,15.79,15.633,-,0.04%
01-02-15,15.734,15.79,15.815,15.535,0.01K,-0.50%
01-01-15,15.813,15.695,15.903,15.695,-,1.59%
12-31-14,15.565,16.245,16.245,15.59,0.02K,-4.16%
12-30-14,16.24,15.845,16.355,15.805,0.08K,3.15%
12-29-14,15.744,15.95,15.95,15.905,0.06K,-1.97%
12-28-14,16.06,16.063,16.115,16.057,-,-0.32%
12-26-14,16.112,15.94,16.115,15.94,0.00K,1.94%
12-25-14,15.805,15.762,15.852,15.762,-,0.84%
12-24-14,15.673,15.68,15.68,15.68,0.00K,-0.36%
12-23-14,15.73,15.58,15.75,15.58,0.01K,0.52%
12-22-14,15.649,16.08,16.105,16.08,0.07K,-2.71%
12-21-14,16.085,16.08,16.125,16.068,-,0.34%
12-19-14,16.03,15.875,16.11,15.83,22.63K,0.60%
12-18-14,15.934,15.755,16.23,15.74,33.97K,0.27%
12-17-14,15.891,15.83,15.83,15.83,0.03K,1.12%
12-16-14,15.715,16.135,16.16,16.065,0.08K,-4.91%
12-15-14,16.527,16.81,16.85,16.81,0.04K,-3.06%
12-14-14,17.048,17.048,17.068,17.033,-,0.17%
12-12-14,17.019,17.07,17.11,17.015,0.49K,-0.23%
12-11-14,17.059,17.105,17.18,17.105,0.03K,-0.43%
12-10-14,17.133,17.025,17.14,17.01,0.06K,0.30%
12-09-14,17.081,16.28,17.13,16.28,0.18K,5.33%
12-08-14,16.216,16.13,16.26,16.13,0.22K,-0.10%
12-07-14,16.233,16.29,16.29,16.163,-,0.23%
12-05-14,16.196,16.415,16.48,16.175,0.24K,-1.96%
12-04-14,16.52,16.355,16.58,16.335,0.08K,0.98%
12-03-14,16.359,16.435,16.53,16.3,0.09K,-0.30%
12-02-14,16.408,16.44,16.475,16.07,0.51K,-1.44%
12-01-14,16.648,15.39,16.68,14.1,1.95K,12.81%
11-30-14,14.758,15.345,15.477,14.427,-,-4.72%
11-28-14,15.489,16.495,16.51,15.365,5.09K,-4.69%
