Date,Open,High,Low,Close,Volume
2013-07-01,108000,109000,107500,107500,194974
2013-06-28,105000,109000,105000,108000,286074
2013-06-27,106000,106500,105000,105000,226241
2013-06-26,107000,108500,105000,105000,255388
2013-06-25,106000,108000,103500,106500,327074
2013-06-24,108000,108500,105500,105500,208608
2013-06-21,107500,109500,105000,108500,523216
2013-06-20,109000,109500,107000,107500,171049
2013-06-19,108500,109000,106500,109000,152416
2013-06-18,109500,109500,108000,108500,195048
2013-06-17,105000,109000,105000,108500,316473
2013-06-14,103000,105500,103000,105000,218998
2013-06-13,106500,107000,102500,102500,298873
2013-06-12,106500,107500,106000,107000,88966
2013-06-11,108000,108500,106000,106500,172966
2013-06-10,108500,109000,107000,109000,163236
2013-06-07,109500,110000,107000,108500,320317
2013-06-05,108500,110000,108000,109500,828427
2013-06-04,106500,109000,106000,108500,601756
2013-06-03,105500,106500,104000,106000,185446
2013-05-31,105500,106500,105000,105500,209580
2013-05-30,106000,106500,105000,105000,102809
2013-05-29,104500,106000,104500,106000,151876
2013-05-28,106000,106000,104500,105000,110512
2013-05-27,105500,106500,105000,105500,89844
2013-05-24,104500,105500,103500,105500,157683
2013-05-23,104000,104500,103000,104000,146969
2013-05-22,105000,105500,103500,105000,195553
2013-05-21,105500,106000,104000,104500,132752
2013-05-20,107500,107500,105000,105000,225216
2013-05-16,105000,107500,105000,107500,277445
2013-05-15,106500,106500,105000,105000,165111
2013-05-14,106000,107000,105500,105500,197454
2013-05-13,105000,106500,104500,106500,117687
2013-05-10,106000,107000,105000,105000,140229
2013-05-09,105500,107500,105000,105500,201484
2013-05-08,106000,107000,105500,106000,110448
2013-05-07,106500,107000,105500,106500,94136
2013-05-06,107500,108000,106000,106500,142977
2013-05-03,108500,108500,106500,107000,167086
2013-05-02,107500,108500,106500,108500,183688
2013-04-30,107500,108500,107000,108500,280227
2013-04-29,107000,107500,106000,107500,160438
2013-04-26,106000,107000,106000,106500,148713
2013-04-25,106500,107000,105500,106500,217194
2013-04-24,105500,106500,104000,106000,501244
2013-04-23,104000,105000,102000,102500,152182
2013-04-22,103500,105000,103000,105000,84493
2013-04-19,104000,105000,103500,105000,98269
2013-04-18,103500,105000,103000,103500,130458
2013-04-17,104000,105000,103000,104500,181798
2013-04-16,104000,105500,103500,104000,243536
2013-04-15,101500,104500,101000,103500,151915
2013-04-12,103500,105000,101000,101500,167395
2013-04-11,102000,104500,101500,104000,214190
2013-04-10,98600,102000,97200,101500,145653
2013-04-09,99100,99900,96800,96800,169413
2013-04-08,100500,100500,98400,99100,143738
2013-04-05,101500,102500,99300,100000,194162
2013-04-04,103500,103500,101000,102000,148549
2013-04-03,104500,104500,103000,103000,125226
2013-04-02,102500,103500,102000,103500,76446
2013-04-01,104000,104000,102000,103000,95656
2013-03-29,105000,105000,104000,104500,144679
2013-03-28,103500,104000,103000,104000,138098
2013-03-27,101500,104500,101500,104500,240612
2013-03-26,101500,102000,101000,101000,107126
2013-03-25,101000,101500,100500,101500,96986
2013-03-22,101000,102000,100000,100000,169128
2013-03-21,103000,103500,100500,102000,145437
2013-03-20,101000,104000,100500,102000,176910
2013-03-19,101000,103000,101000,101000,110315
2013-03-18,101000,102000,100500,101000,136116
2013-03-15,102000,102000,100500,101500,228011
2013-03-14,103500,104000,100500,101500,352785
2013-03-13,104000,105000,103000,103500,160348
2013-03-12,105500,105500,104500,105000,94209
2013-03-11,105500,105500,103500,105500,136041
2013-03-08,104500,105500,104000,105500,84434
2013-03-07,106500,106500,104500,104500,111638
2013-03-06,104000,106000,104000,105500,118912
2013-03-05,105000,106000,104000,104000,74787
2013-03-04,103500,105500,103500,105000,115421
2013-02-28,103500,105000,102500,104000,279574
2013-02-27,103500,104000,102000,102500,166333
2013-02-26,105500,106000,103000,103000,214345
2013-02-25,106500,108000,105500,106500,126504
2013-02-22,104500,108000,104000,107500,215990
2013-02-21,106500,106500,103500,104500,228244
2013-02-20,107500,107500,105500,106500,221305
2013-02-19,107500,107500,105500,107000,100668
2013-02-18,108000,108000,106500,107500,66988
2013-02-15,106000,107500,105500,107500,145056
2013-02-14,107000,107500,105500,105500,103750
2013-02-13,103000,107000,102500,107000,172333
2013-02-12,104500,104500,102000,102000,181581
2013-02-08,107500,108000,104500,104500,194819
2013-02-07,107000,108000,106500,107500,155090
2013-02-06,108000,109000,107000,107500,122583
2013-02-05,106000,108500,105500,107500,197509
2013-02-04,109000,109500,106500,106500,220302
2013-02-01,105000,108500,105000,108000,288779
2013-01-31,106500,107500,105000,105000,319328
2013-01-30,106500,108000,105500,107000,241286
2013-01-29,109000,109000,105000,106000,272300
2013-01-28,108500,110000,108000,110000,377454
2013-01-25,107000,109000,106000,108500,329045
2013-01-24,106500,107500,105000,106000,218659
2013-01-23,106500,109500,105000,107000,304747
2013-01-22,109000,109500,106000,106000,282592
2013-01-21,107500,109500,106500,108500,497863
2013-01-18,101000,107000,100500,106500,852151
2013-01-17,99400,101500,99400,101000,361531
2013-01-16,99300,100000,98500,99900,388584
2013-01-15,97300,99600,97300,98800,426550
2013-01-14,95500,97900,95400,97900,209799
2013-01-11,96800,97000,95400,96100,137614
2013-01-10,96600,97700,96500,97300,157303
2013-01-09,96200,97600,96200,97500,122376
2013-01-08,96900,97500,96400,96800,99570
2013-01-07,97500,97800,96600,97200,130588
2013-01-04,96500,97500,96000,97500,227475
2013-01-03,96300,97100,95900,96500,180328
2013-01-02,94900,95900,94100,95600,118115
2012-12-28,95000,95800,94100,94300,107669
2012-12-27,96400,96500,95100,95800,90256
2012-12-26,97100,97500,96200,96400,131668
2012-12-24,97200,97500,96000,96100,110622
2012-12-21,97400,97500,96600,96600,186817
2012-12-20,97000,97000,95800,96900,151374
2012-12-18,96000,96400,95200,96000,161793
2012-12-17,95700,96300,95400,95600,129102
2012-12-14,94800,95500,94100,95400,120047
2012-12-13,93000,95200,93000,95200,379914
2012-12-12,92000,93800,92000,93800,173167
2012-12-11,92300,92700,91900,92000,148257
2012-12-10,92200,92600,92200,92500,109427
2012-12-07,92800,93200,92300,92300,127131
2012-12-06,92900,93000,92200,92800,112560
2012-12-05,93100,93800,92600,92700,96968
2012-12-04,92200,93200,92100,93200,101570
2012-12-03,93200,93300,92100,92100,89337
2012-11-30,92400,93000,92300,93000,166821
2012-11-29,92500,93000,92400,92600,90154
2012-11-28,93100,93100,92100,92400,67388
2012-11-27,93000,93400,92500,92500,83007
2012-11-26,92300,92900,92200,92900,55795
2012-11-23,92600,93300,92300,92500,68648
2012-11-22,93800,93800,92500,93000,76611
2012-11-21,93500,93700,92400,93300,78099
2012-11-20,92900,93500,92600,93300,60341
2012-11-19,93000,93900,92300,93300,81929
2012-11-16,92500,93300,92200,92500,89666
2012-11-15,93200,93500,92100,93500,98652
2012-11-14,93000,93400,92400,93400,85646
