Date,Open,High,Low,Close,Volume
2007-04-26,38100,38400,37800,38000,908210
2007-04-25,38050,38100,37550,38000,1305580
2007-04-24,38550,38600,37950,38050,1349210
2007-04-23,38500,38750,38350,38550,1366360
2007-04-20,38450,38450,38000,38400,1645760
2007-04-19,38600,38750,37950,38450,1408160
2007-04-18,38750,38750,38350,38600,1115060
2007-04-17,39150,39200,38350,38750,2105400
2007-04-16,39500,39650,38950,39150,1004960
2007-04-13,39550,39650,39000,39500,1282200
2007-04-12,39450,40100,39150,39550,1716470
2007-04-11,39000,40100,38700,39450,2211340
2007-04-10,38850,38850,38300,38700,1240680
2007-04-09,39250,39300,38700,38800,1048750
2007-04-06,39250,39550,38700,39100,1437580
2007-04-05,38500,39250,38350,39050,1822410
2007-04-04,37700,38850,37600,38300,3773300
2007-04-03,37850,37950,37400,37500,1132220
2007-04-02,37550,37900,37550,37700,881930
2007-03-30,37700,37800,37400,37550,1085470
2007-03-29,37500,38100,37500,37750,1559890
2007-03-28,38050,38250,37550,37900,1107740
2007-03-27,37900,38300,37800,37950,1719850
2007-03-26,37850,37850,37450,37650,1136610
2007-03-23,37900,38000,37350,37600,1962700
2007-03-22,38250,38450,37900,38050,1294910
2007-03-21,38300,38500,37700,38100,1965460
2007-03-20,38700,38750,38350,38600,741460
2007-03-19,38450,38800,38200,38650,1108020
2007-03-16,39150,39150,38200,38750,745830
2007-03-15,38500,39100,38500,38900,904680
2007-03-14,37900,38950,37750,38500,1819500
2007-03-13,37650,38900,37600,38450,2634070
2007-03-12,37350,38000,37350,37500,1456930
2007-03-09,37900,38000,37150,37500,1695870
2007-03-08,37800,38200,37700,37800,1580320
2007-03-07,38450,38600,37450,37800,2494730
2007-03-06,38100,38500,37950,38400,1381490
2007-03-05,38750,38800,38100,38350,1524520
2007-03-02,39450,39500,38850,39150,1329600
2007-02-28,39400,39600,38700,39600,1749470
2007-02-27,39950,40200,39750,40200,996110
2007-02-26,40100,40200,39450,39800,1785160
2007-02-23,40650,40750,39950,40550,934390
2007-02-22,40200,41100,40200,40650,1099790
2007-02-21,40450,40500,39850,40200,1038340
2007-02-20,40650,40800,40100,40550,786030
2007-02-16,40700,40800,40200,40800,722790
2007-02-15,41000,41100,40400,40700,1137280
2007-02-14,41200,41250,40450,40800,1600640
2007-02-13,41500,41650,40300,40800,1401280
2007-02-12,41500,41900,40950,41400,1056030
2007-02-09,41800,42450,41650,42100,1122060
2007-02-08,42450,42800,41450,41650,1516450
2007-02-07,43450,43450,42050,42500,1373370
2007-02-06,43150,43750,42600,43300,699490
2007-02-05,42750,43500,42600,43250,946020
2007-02-02,43100,43400,42300,42700,1003270
2007-02-01,42650,43050,42300,42600,611080
2007-01-31,43600,43650,42100,42400,1426050
2007-01-30,43950,44250,43500,43750,603700
2007-01-29,44050,45000,43800,44250,680850
2007-01-26,43800,45100,43300,44500,927690
2007-01-25,44050,44600,43300,43750,707930
2007-01-24,44750,45200,43500,43700,1054700
2007-01-23,44300,44750,43700,44750,800700
2007-01-22,43400,45200,43400,44800,1814900
2007-01-19,42700,44000,42700,43600,1183350
2007-01-18,42200,43500,41900,43500,1226770
2007-01-17,42400,42450,41800,42250,587310
2007-01-16,42350,42950,42100,42350,671920
2007-01-15,42950,42950,41600,42100,552330
2007-01-12,42450,42800,41800,42200,1054420
2007-01-11,41350,41700,40850,41550,1029680
2007-01-10,41400,41400,40600,41100,923410
2007-01-09,41900,41950,40650,41500,678320
2007-01-08,41800,42600,41050,41500,888390
2007-01-05,42400,42800,41450,42600,1441300
2007-01-04,42500,43050,41700,42100,995280
2007-01-03,43400,43800,41900,42000,1414450
2007-01-02,43300,44350,43150,44150,1761440
2006-12-28,41650,42550,40950,42400,1054360
2006-12-27,42300,42300,41300,41350,240780
2006-12-26,42150,42550,41650,42350,906070
2006-12-22,42150,42250,42000,42150,563490
2006-12-21,42300,42450,42100,42200,739610
2006-12-20,41600,42800,41600,42150,984080
2006-12-19,41250,42750,41250,42050,1831990
2006-12-18,41200,41650,40850,41350,830500
2006-12-15,41150,41400,40700,40850,796230
2006-12-14,39800,41450,39300,41450,2766180
2006-12-13,39800,40350,39650,39900,707880
2006-12-12,40600,40950,39800,39800,993330
2006-12-11,41000,41500,40500,41150,933850
2006-12-08,39800,41050,39750,40800,1903650
2006-12-07,39650,40550,39350,40200,1982110
2006-12-06,38900,39300,38800,39250,909680
2006-12-05,38750,39450,38650,38750,737790
2006-12-04,38550,39050,38450,38750,562940
2006-12-01,38900,38900,38500,38500,484950
2006-11-30,38700,38850,38550,38750,899780
2006-11-29,39450,39450,38700,38800,1019570
2006-11-28,39050,39450,38700,39000,1216950
2006-11-27,39300,39850,39200,39600,962330
2006-11-24,39500,39800,38900,39000,1063640
2006-11-23,39700,39850,39300,39500,800560
2006-11-22,38650,39750,38450,39700,1166200
2006-11-21,39400,39650,39100,39200,1047840
2006-11-20,39000,39500,38900,39150,835030
2006-11-17,39050,39450,38350,39300,811320
2006-11-16,38800,39050,38450,39000,1171180
2006-11-15,38200,38850,38150,38850,1687080
2006-11-14,37600,38050,37600,38000,1613450
2006-11-13,37150,37600,37100,37250,1371220
2006-11-10,36900,37600,36750,37100,1729370
2006-11-09,36250,36850,36250,36800,2286370
2006-11-08,36100,36350,35900,36100,1137450
2006-11-07,35950,36050,35900,35950,1280310
2006-11-06,35550,35800,35300,35650,1250870
2006-11-03,35950,36050,35450,35600,1778500
2006-11-02,36100,36450,36050,36200,1207520
2006-11-01,36450,36500,36000,36000,1240050
2006-10-31,36250,36650,36050,36400,990030
2006-10-30,36200,36300,36000,36100,627820
