Date,Open,High,Low,Close,Volume
2016-02-29,158000,159500,154000,154500,649131
2016-02-26,159000,160500,155500,157000,1709493
2016-02-25,153000,154500,151000,153000,486530
2016-02-24,151000,152500,150500,152000,219082
2016-02-23,154500,154500,150000,152500,401977
2016-02-22,153000,157500,152000,152500,581022
2016-02-19,153000,154500,151500,153000,388417
2016-02-18,148500,154500,147000,154500,717752
2016-02-17,149000,149500,145000,146000,336785
2016-02-16,148000,149500,146500,148500,285701
2016-02-15,145000,148500,144000,148000,433006
2016-02-12,146000,147000,140000,143000,557076
2016-02-11,146000,149000,144000,146500,508077
2016-02-05,152000,154500,151000,152000,345484
2016-02-04,148500,153000,146500,153000,576960
2016-02-03,149500,150000,146500,146500,301113
2016-02-02,150000,152500,148500,150500,334378
2016-02-01,151000,152000,149000,151000,373662
2016-01-29,149000,153000,146000,149000,1099337
2016-01-28,141000,147000,139500,144000,849622
2016-01-27,141000,143000,140500,141000,509336
2016-01-26,147500,148500,141000,142000,851699
2016-01-25,154500,154500,149500,150000,504225
2016-01-22,150000,153500,149500,153000,574518
2016-01-21,148500,150500,147000,149000,504333
2016-01-20,146500,151500,146000,148000,831304
2016-01-19,143500,149000,141500,148500,678703
2016-01-18,136000,144000,135000,144000,615988
2016-01-15,140000,140000,136000,136000,311138
2016-01-14,138500,140000,138500,139000,266087
2016-01-13,140500,141500,139500,140500,270272
2016-01-12,142000,142500,139000,139500,228079
2016-01-11,141000,142000,140000,140000,262442
2016-01-08,141000,143000,140000,142000,290321
2016-01-07,143500,146000,142000,143000,265536
2016-01-06,141000,144000,140000,144000,433529
2016-01-05,139000,141500,139000,140000,263264
2016-01-04,140500,142000,140000,140000,277848
2015-12-30,142000,143000,140000,140000,263588
2015-12-29,140000,143000,139500,142000,272135
2015-12-28,138000,142500,138000,138500,824530
2015-12-24,148500,148500,145500,145500,341143
2015-12-23,149000,149500,147500,147500,254592
2015-12-22,147000,149500,146500,148500,437671
2015-12-21,146000,146500,144500,146000,309193
2015-12-18,145000,147500,144000,147500,327842
2015-12-17,147500,148000,145000,145500,277086
2015-12-16,148000,148500,146500,146500,304881
2015-12-15,144500,147000,144000,146500,262154
2015-12-14,144500,145000,142500,144000,310582
2015-12-11,145000,147000,144500,147000,293803
2015-12-10,144000,145500,142500,145500,248862
2015-12-09,144000,145000,142500,144500,166977
2015-12-08,144500,147500,143000,143000,257759
2015-12-07,146500,147500,143500,143500,172692
2015-12-04,144500,146500,144500,144500,214757
2015-12-03,148000,150000,146500,147000,218397
2015-12-02,151000,151500,148500,150000,193003
2015-12-01,147000,150500,146000,150500,241728
2015-11-30,149500,150000,146000,146000,600788
2015-11-27,154500,154500,150500,152000,254267
2015-11-26,154500,157000,153000,154000,400540
2015-11-25,152000,154000,150500,152500,361198
2015-11-24,151500,155500,150000,152000,715909
2015-11-23,145500,151500,145000,151500,908369
2015-11-20,143000,143000,140000,141000,282033
2015-11-19,144000,145000,139500,142500,399762
2015-11-18,136500,143500,136500,141500,415728
2015-11-17,138000,141500,136500,136500,357724
2015-11-16,137000,137500,134500,135000,290416
2015-11-13,141500,142000,139000,139000,319786
2015-11-12,144000,145500,142000,142500,285268
2015-11-11,144500,146500,143000,143500,302507
2015-11-10,147000,151000,145500,145500,306126
2015-11-09,147500,149000,146500,147000,212036
2015-11-06,151500,153000,147000,147500,425679
2015-11-05,153500,153500,149000,149500,479029
2015-11-04,156500,157000,152000,153500,436364
2015-11-03,156000,157500,155500,156000,222070
2015-11-02,156500,158500,155000,155500,192162
2015-10-30,156500,160000,155000,155000,352175
2015-10-29,154500,161000,152500,156000,606066
2015-10-28,158500,159000,152500,154000,349006
2015-10-27,156500,158500,156500,158000,223707
2015-10-26,159500,160000,155500,156000,381853
2015-10-23,159000,160500,157500,159000,360986
2015-10-22,164500,169000,156500,157500,1791520
2015-10-21,157000,164000,156000,159000,396538
2015-10-20,157000,158000,154500,156500,295945
2015-10-19,160000,160000,157500,157500,232217
2015-10-16,160500,160500,158000,159500,193101
2015-10-15,158000,160000,157500,159500,242213
2015-10-14,159500,160000,157000,158000,245763
2015-10-13,160500,162000,159000,160000,279508
2015-10-12,159000,161500,158000,159000,299112
2015-10-08,159500,160000,155000,158500,399425
2015-10-07,151500,159000,151500,158000,668400
2015-10-06,154500,155500,151000,151000,267688
2015-10-05,152500,156000,152000,152000,364161
2015-10-02,153000,154500,151000,151000,341732
2015-10-01,148000,154000,147000,153500,502489
2015-09-30,145000,147500,144500,146500,337350
2015-09-25,147000,148500,143000,147000,432181
2015-09-24,147500,150000,146500,147000,325713
2015-09-23,153000,153500,146000,146500,994210
2015-09-22,157500,158500,153500,154500,456973
2015-09-21,157500,160500,156000,157500,357786
2015-09-18,161000,162500,159000,159500,543183
2015-09-17,165000,165000,160000,160000,557834
2015-09-16,166000,168500,164000,164500,697673
2015-09-15,154000,165500,153000,163000,1388025
2015-09-14,164500,165000,157500,158500,438843
2015-09-11,167500,169000,163000,163500,381485
2015-09-10,166000,170000,164000,170000,324968
2015-09-09,168000,168500,164000,165000,246101
2015-09-08,164500,171000,162500,164500,402346
2015-09-07,161000,164000,157000,161000,293959
2015-09-04,167000,169500,161000,162000,276807
2015-09-03,175500,176000,165500,165500,481798
2015-09-02,166500,176500,165500,173500,644018
2015-09-01,176500,177000,169000,170000,643274
2015-08-31,169000,178000,167000,178000,1107565
2015-08-28,159500,166500,159500,165500,748950
2015-08-27,149500,169000,146000,157000,1453789
2015-08-26,132500,147000,131500,147000,1047337
2015-08-25,132000,137000,128500,134000,453151
2015-08-24,135500,137000,128000,131000,460218
2015-08-21,132500,138000,132500,136500,328076
2015-08-20,131500,139000,131500,138000,429031
2015-08-19,140500,141000,130500,134000,646331
2015-08-18,145500,147000,141500,141500,202352
2015-08-17,146000,146500,144000,145500,250066
2015-08-13,145000,148000,145000,146000,300685
2015-08-12,151500,153000,144000,145500,341457
2015-08-11,151500,153500,149000,150500,183604
2015-08-10,153000,153000,148500,150500,299311
2015-08-07,162000,163000,153500,153500,512307
2015-08-06,168000,168000,160500,161000,635349
2015-08-05,171500,174500,168000,168000,424135
2015-08-04,168000,171000,168000,171000,343848
2015-08-03,167500,169000,167000,168000,287530
2015-07-31,166500,168500,165000,167500,352029
2015-07-30,169000,170000,163000,165000,419695
2015-07-29,170500,173000,168000,169500,420033
2015-07-28,167500,168500,165000,167000,424051
2015-07-27,169000,171500,166000,169500,331292
2015-07-24,177000,177500,169500,169500,575607
2015-07-23,176000,176000,172000,172500,394745
2015-07-22,170500,176500,170500,176000,564274
2015-07-21,176000,177500,171500,171500,480842
2015-07-20,178000,181000,173500,175000,791007
2015-07-17,198500,203000,177500,179000,3762912
2015-07-16,185000,196000,184500,194000,1177415
2015-07-15,181500,185000,180000,183500,408396
2015-07-14,183500,184000,177000,180000,460975
2015-07-13,184500,182500,182500,182500,380454
2015-07-10,174500,178500,174000,178000,216444
2015-07-09,172500,177000,170500,174500,306954
2015-07-08,177500,178500,173000,173000,261894
2015-07-07,180500,181500,176000,177000,300680
2015-07-06,178000,182000,176500,177000,257886
2015-07-03,180000,185000,177000,183000,426919
2015-07-02,186000,186000,180000,180000,326661
2015-07-01,179500,186000,177000,181000,547176
2015-06-30,179000,182000,175000,177500,410349
2015-06-29,172000,178000,172000,174500,278476
2015-06-26,171500,175500,171500,173500,178923
2015-06-25,172500,177000,172000,173500,260038
2015-06-24,182500,183000,165500,174500,627947
2015-06-23,173500,182500,172500,181500,360350
2015-06-22,174000,176000,171000,172000,148752
2015-06-19,175500,179500,173500,174500,261153
2015-06-18,176500,176500,171500,171500,179070
2015-06-17,171000,176500,169500,174500,271832
2015-06-16,171000,174000,168000,169000,355827
2015-06-15,180000,180000,166000,169000,556848
2015-06-12,179500,185000,178500,182000,326813
2015-06-11,184000,184000,178000,180000,454519
2015-06-10,185000,189000,178000,178500,871014
2015-06-09,184000,189500,180500,182500,690196
2015-06-08,204500,206000,182000,183500,1113139
2015-06-05,194000,198500,192000,197000,1101189
2015-06-04,196000,198000,186000,191000,1927616
2015-06-03,185000,187000,182000,182000,316161
2015-06-02,188500,191000,183000,186000,429751
2015-06-01,188000,191500,184000,188500,589974
2015-05-29,185000,192000,178500,192000,1663065
2015-05-28,194000,198000,185000,186000,1314212
2015-05-27,198000,215500,188500,190500,3558572
2015-05-26,185000,188000,174500,188000,2476533
2015-05-22,161500,164500,161500,163500,268465
2015-05-21,161000,162500,159500,161500,232099
2015-05-20,161500,163500,158000,161000,317453
2015-05-19,157500,161000,155500,157500,330768
2015-05-18,157000,159000,154000,157000,266001
2015-05-15,151500,158000,151000,156500,647937
2015-05-14,149000,152500,148500,149000,310771
2015-05-13,142500,151000,142500,150000,653568
2015-05-12,139500,144500,139500,143000,338727
2015-05-11,144500,146000,141000,141500,413929
2015-05-08,143000,146500,142500,143500,534797
2015-05-07,146000,150000,138000,142500,2026573
2015-05-06,160000,161000,156500,159500,384371
2015-05-04,159000,166500,156500,161000,366198
2015-04-30,161000,162500,158000,158500,762838
2015-04-29,166500,172500,165000,166500,452804
2015-04-28,164000,172500,162000,167000,658894
2015-04-27,171000,173000,166000,166000,530723
2015-04-24,175500,178500,168500,169500,1283445
2015-04-23,159500,181500,157500,179000,2335221
2015-04-22,164000,164500,157000,158500,554102
2015-04-21,165000,167500,162000,162500,751802
2015-04-20,154000,163500,153500,159500,758879
2015-04-17,159000,161500,153500,154500,513711
2015-04-16,155000,167000,154500,158000,2083543
2015-04-15,143000,161500,141000,154500,2651360
2015-04-14,139000,143000,139000,140500,439655
2015-04-13,138500,141000,137500,138500,353465
2015-04-10,139000,143000,136000,137500,683867
2015-04-09,140000,140500,137500,138500,325537
2015-04-08,141500,143000,139500,140000,275191
2015-04-07,140500,146000,140000,141500,388748
2015-04-06,142500,143000,140000,140000,287329
2015-04-03,140000,143000,139500,141500,432212
2015-04-02,146500,147000,139500,140500,975448
2015-04-01,150000,150000,146000,146500,381607
2015-03-31,152500,153000,148500,149500,321805
2015-03-30,148000,153500,147500,151500,507586
2015-03-27,150000,151500,147500,147500,368301
2015-03-26,150000,151500,148500,149500,582488
2015-03-25,150000,155000,149000,154500,491617
2015-03-24,151500,153000,149000,150000,395889
2015-03-23,155000,156000,151000,151000,490937
2015-03-20,153500,156500,152000,155000,663201
2015-03-19,153500,154500,149000,154500,1283805
2015-03-18,157000,159500,150000,152000,2977304
2015-03-17,154500,162000,154000,162000,709411
2015-03-16,157000,158500,152000,153000,435710
2015-03-13,156500,159000,153000,157500,583197
2015-03-12,162000,163500,155500,156500,1702208
2015-03-11,160000,164500,155500,161000,1242110
2015-03-10,165000,166500,160000,165000,703245
2015-03-09,158000,166000,157000,164500,714856
2015-03-06,155000,159000,154000,159000,363283
2015-03-05,155500,156500,153000,155000,245668
2015-03-04,154000,157000,153500,155500,320808
2015-03-03,159000,160000,152000,155000,584018
2015-03-02,162500,163500,155000,159000,555477
2015-02-27,157500,162000,156000,162000,448830
2015-02-26,157000,159000,154000,158000,367413
2015-02-25,156500,160000,156000,156000,690780
2015-02-24,149500,156000,149000,155000,798009
2015-02-23,149000,150000,146500,149000,277283
2015-02-17,150500,151000,147000,147000,433601
2015-02-16,150000,153500,148000,151500,871036
2015-02-13,140500,150000,139500,147500,1372367
2015-02-12,141000,142500,139000,139000,257311
2015-02-11,137000,140000,136500,140000,286850
2015-02-10,138500,139000,136500,136500,198500
2015-02-09,139000,141000,138500,138500,342369
2015-02-06,138500,141500,136500,138500,494485
2015-02-05,137500,138500,134000,136000,264261
2015-02-04,139500,140500,137500,137500,315943
2015-02-03,136500,139000,132500,138500,430054
2015-02-02,135500,137000,134000,135000,325725
2015-01-30,144000,146000,135500,136000,894538
2015-01-29,140500,142000,136500,137500,452895
2015-01-28,137000,143000,137000,140000,1436810
2015-01-27,131000,135000,130500,135000,717544
2015-01-26,130500,134000,129000,129500,479385
2015-01-23,128500,132500,126500,131000,1016572
2015-01-22,123000,130000,122500,124000,861143
2015-01-21,132500,133000,122000,124000,1396012
2015-01-20,132500,134500,131000,131500,607608
2015-01-19,137000,138000,129500,131000,1080681
2015-01-16,139500,142000,135500,136000,717140
2015-01-15,138000,144000,136500,140500,1141251
2015-01-14,138000,141000,135500,137000,855726
2015-01-13,147000,149500,137000,138000,1966810
2015-01-12,149000,151500,142500,147500,1594171
2015-01-09,137500,153500,134000,150000,2930849
2015-01-08,138000,140500,133000,135000,1667739
2015-01-07,139000,140500,135000,135500,1632882
2015-01-06,143000,147500,133500,138500,4527648
2015-01-05,177000,179500,145500,145500,6336870
2015-01-02,160500,174000,158500,171000,2996360
2014-12-30,153500,158000,148500,158000,2435584
2014-12-29,140000,155000,138500,149000,3999835
2014-12-26,134500,138000,130000,135500,1621105
2014-12-24,135500,139000,132000,133000,1366337
2014-12-23,132000,137500,127000,135000,2830076
2014-12-22,135000,145500,130500,134500,4363784
2014-12-19,118000,129500,117500,129500,4547953
2014-12-18,106000,116000,99200,113000,12786470
