Date,Open,High,Low,Close,Volume
2005-08-05,22600,22900,21900,22100,10028607
2005-08-04,23600,24150,23000,23000,7842857
2005-08-03,25050,25550,24000,24000,11123102
2005-08-02,23350,24850,23350,24650,9339473
2005-08-01,23900,24100,23400,23550,4460030
2005-07-29,24000,24250,23700,23900,6401238
2005-07-28,23600,24550,23200,23500,15268454
2005-07-27,23200,23400,22550,22950,9199806
2005-07-26,22700,23550,22400,22650,11740262
2005-07-25,20550,22700,20550,22700,15230821
2005-07-22,19750,20850,19400,20550,8911940
2005-07-21,20950,21400,19950,20250,9168047
2005-07-20,21800,21900,20400,20800,8651256
2005-07-19,21250,21950,21100,21950,8065981
2005-07-18,21650,21900,21450,21550,4848270
2005-07-15,22050,22250,21450,21700,8664371
2005-07-14,21100,22250,21100,22050,19239200
2005-07-13,19950,20400,19550,20350,9169434
2005-07-12,21550,22050,19900,19950,17115242
2005-07-11,19700,21300,19500,20850,15923941
2005-07-08,18200,19700,18100,18850,10263328
2005-07-07,17950,18250,17900,18150,3002300
2005-07-06,18150,18300,17800,18100,4458452
2005-07-05,17800,18100,17650,17700,3047359
2005-07-04,17100,18050,17100,17700,6595574
2005-07-01,16900,17100,16700,17000,2529705
2005-06-30,16600,17050,16600,17000,2749534
2005-06-29,16600,16900,16600,16750,4114960
2005-06-28,16100,16600,15950,16400,6179799
2005-06-27,16850,16950,16550,16550,4018301
2005-06-24,17100,17300,16800,17200,4143539
2005-06-23,17200,17600,17200,17400,4056447
2005-06-22,17150,17450,16950,17150,4865601
2005-06-21,17400,17550,17050,17150,3392457
2005-06-20,17700,17750,17100,17400,4909073
2005-06-17,16500,17650,16450,17400,11627957
2005-06-16,16100,16450,16050,16350,3643647
2005-06-15,15700,16200,15700,16100,5109789
2005-06-14,15500,16000,15500,15700,4954836
2005-06-13,16050,16200,15600,15650,3836949
2005-06-10,16100,16650,16100,16100,6551650
2005-06-09,15550,15950,15550,15950,4587860
2005-06-08,15100,15750,15100,15750,5870450
2005-06-07,15850,15900,15350,15350,6712541
2005-06-03,15950,16100,15850,16000,4275637
2005-06-02,15900,16050,15650,15900,4755367
2005-06-01,15750,16050,15650,15650,4286551
2005-05-31,15600,15950,15500,15900,4529486
2005-05-30,15450,15800,15250,15750,4756417
2005-05-27,15100,15400,14900,15400,7887108
2005-05-26,14950,15050,14550,14700,3363209
2005-05-25,15100,15300,14750,14850,5750205
2005-05-24,14800,15100,14800,14950,5135215
2005-05-23,14600,14800,14500,14600,2602778
2005-05-20,14350,14800,14300,14550,5725554
2005-05-19,14400,14550,14300,14350,4610146
2005-05-18,14250,14550,14150,14150,4197496
2005-05-17,14650,14700,14000,14050,4800991
2005-05-16,14700,14800,14350,14400,5270731
2005-05-13,13900,14500,13750,14500,7941900
2005-05-12,13450,14050,13450,13900,6859220
2005-05-11,13350,13500,13200,13300,2585868
2005-05-10,13700,13950,13400,13500,4755393
2005-05-09,13300,13700,13250,13700,7145025
2005-05-06,12700,13400,12650,13200,7916641
2005-05-04,12400,12750,12350,12500,8052235
2005-05-03,12150,12550,12150,12200,4164470
2005-05-02,12250,12300,12050,12150,2733984
2005-04-29,12000,12250,11950,12100,3089715
2005-04-28,12350,12600,12150,12150,4353393
2005-04-27,12200,12450,12150,12300,4965302
2005-04-26,12800,13000,12450,12450,4159874
2005-04-25,12900,13100,12750,12800,3190542
2005-04-22,13400,13450,12950,13000,6334584
2005-04-21,12300,13450,12100,13150,12593947
2005-04-20,12700,12900,12550,12550,3925374
2005-04-19,12650,12700,12500,12600,3123988
2005-04-18,12650,13000,12400,12400,4244411
2005-04-15,13350,13450,12950,13000,4188338
2005-04-14,13400,13650,13250,13450,3768531
2005-04-13,13950,14050,13350,13500,3899687
2005-04-12,13550,14050,13550,13850,4011393
2005-04-11,13500,13750,13500,13600,2189927
2005-04-08,14000,14100,13650,13700,3656938
2005-04-07,14050,14150,13800,13850,3695507
2005-04-06,14100,14200,13800,14100,4690893
2005-04-04,13750,14050,13650,13900,6082435
2005-04-01,13000,13700,12950,13650,6645326
2005-03-31,13350,13350,13000,13050,3588095
2005-03-30,12600,12950,12500,12950,3255052
2005-03-29,13000,13050,12650,12700,3591025
2005-03-28,12900,13200,12900,13000,3352872
2005-03-25,12750,12900,12700,12900,3320158
2005-03-24,13200,13250,12600,12700,5353797
2005-03-23,13300,13450,12950,13000,4250820
2005-03-22,13150,13500,13150,13400,4361034
2005-03-21,12850,13250,12750,13150,4546555
2005-03-18,12850,13200,12750,12850,4176678
2005-03-17,13100,13300,12900,13000,4893958
2005-03-16,13100,13600,13050,13400,5830633
2005-03-15,13950,14050,13250,13300,5638852
2005-03-14,14000,14050,13800,13850,3230919
2005-03-11,13850,14150,13850,14150,6256097
2005-03-10,13350,13850,13350,13650,8810717
2005-03-09,13350,13550,13250,13400,6491479
2005-03-08,13950,14100,13500,13550,7855744
2005-03-07,14000,14300,13800,13900,8331839
2005-03-04,14150,14300,13850,13900,10935514
2005-03-03,14700,14950,14150,14400,16321988
2005-03-02,15150,15300,14600,15100,12711077
2005-02-28,15400,15500,14900,15050,8472469
2005-02-25,15200,15600,14900,15050,11702283
2005-02-24,14500,15150,14500,14850,10619376
2005-02-23,14700,14950,14150,14300,12391623
2005-02-22,16050,16200,14950,15200,13314101
2005-02-21,15800,16350,15350,16200,15827961
2005-02-18,15500,15850,15350,15650,7473877
2005-02-17,15500,16050,15200,15750,9550228
2005-02-16,15300,16350,15250,15500,16899507
2005-02-15,15200,15300,14800,15050,11197370
2005-02-14,13850,15350,13800,15000,24691789
2005-02-11,13200,13450,13100,13400,4810612
2005-02-07,13000,13350,12950,13300,7825531
2005-02-04,12850,12950,12650,12700,3954698
2005-02-03,12900,13200,12850,12900,4090593
2005-02-02,12950,13350,12800,13000,6939785
2005-02-01,13050,13200,12700,12800,4875468
2005-01-31,12650,13000,12600,13000,6479382
2005-01-28,12650,12700,12450,12600,3172729
2005-01-27,13000,13150,12450,12650,5654243
2005-01-26,12450,12850,12350,12850,6499786
2005-01-25,12550,12650,12300,12350,4852477
2005-01-24,12600,12900,12600,12700,4443459
2005-01-21,12800,12950,12600,12700,5983961
