date,close,open,high,low,volume,diff
12-02-14,1217.8,1227.4,1233.25,1212.7,-,-0.74%
12-01-14,1226.9,1188.95,1247.55,1184.15,-,3.11%
11-30-14,1189.85,1201.05,1201.15,1183.05,-,-0.90%
11-28-14,1200.7,1215.8,1220.4,1200.05,-,-1.26%
11-27-14,1216,1228.95,1228.95,1214.1,-,-1.06%
11-26-14,1229,1222.85,1230.35,1219.05,-,0.49%
11-25-14,1222.95,1207.8,1226.35,1205.3,-,1.25%
11-24-14,1207.85,1223.45,1228.85,1200.65,-,-1.27%
11-23-14,1223.4,1225.95,1226.45,1223.1,-,-0.30%
11-21-14,1227.1,1206.75,1234.6,1206.4,-,1.69%
11-20-14,1206.7,1189.05,1213.65,1182.35,-,1.45%
11-19-14,1189.45,1203.45,1209.65,1181.6,-,-1.17%
11-18-14,1203.5,1201.85,1216.2,1198.75,-,0.13%
11-17-14,1201.9,1200.8,1214.45,1197.75,-,0.12%
11-16-14,1200.4,1211.75,1212.7,1200.4,-,-1.10%
11-14-14,1213.7,1196.2,1216.55,1178.1,-,1.45%
11-13-14,1196.3,1199.8,1206.8,1193.05,-,-0.28%
11-12-14,1199.65,1201.4,1211.3,1197.65,-,-0.13%
11-11-14,1201.2,1202.35,1211.8,1191.5,-,-0.10%
11-10-14,1202.45,1209.15,1221.1,1194.25,-,-0.55%
11-09-14,1209.1,1216.8,1216.85,1208.1,-,-0.73%
11-07-14,1217.95,1196.85,1219.65,1188.8,-,1.79%
11-06-14,1196.55,1209.15,1213.55,1192.65,-,-1.00%
11-05-14,1208.6,1225.15,1225.45,1197.1,-,-1.38%
11-04-14,1225.5,1229.8,1233.5,1218.3,-,-0.43%
11-03-14,1230.75,1233.3,1245.05,1224.15,-,-0.27%
11-02-14,1234.1,1237.05,1237.05,1225,-,-0.24%
10-31-14,1237.05,1246.85,1246.85,1221.1,-,-0.79%
10-30-14,1246.9,1258.15,1261,1240.15,-,-0.90%
10-29-14,1258.25,1268.1,1276.85,1257.7,-,-0.71%
10-28-14,1267.25,1258.25,1272.75,1251.85,-,0.71%
10-27-14,1258.35,1250.85,1262.8,1249.45,-,0.59%
10-26-14,1250.95,1251.95,1253.45,1249.9,-,0.00%
10-24-14,1250.9,1260.5,1260.5,1247.65,-,-0.79%
10-23-14,1260.8,1266,1270.45,1246.65,-,-0.42%
10-22-14,1266.1,1282.5,1283.95,1262.55,-,-1.25%
10-21-14,1282.1,1267.75,1285.65,1263.15,-,1.17%
10-20-14,1267.25,1259.6,1274.75,1258.6,-,0.60%
10-19-14,1259.7,1260.45,1262.8,1257.85,-,-0.21%
10-17-14,1262.35,1256.2,1264.45,1253.35,-,0.52%
10-16-14,1255.85,1262,1263.5,1239.7,-,-0.48%
10-15-14,1261.85,1265.75,1280.9,1247.45,-,-0.30%
10-14-14,1265.7,1267.9,1277.8,1260.95,-,-0.22%
10-13-14,1268.55,1270.85,1275.75,1255.2,-,-0.11%
10-12-14,1269.9,1262.55,1275.35,1262.35,-,0.54%
10-10-14,1263.1,1265.75,1269.85,1256.2,-,-0.21%
10-09-14,1265.7,1276.75,1294.5,1265.6,-,-0.85%
10-08-14,1276.55,1266.45,1284.4,1260.75,-,0.79%
10-07-14,1266.5,1245.95,1268.9,1243.1,-,1.61%
10-06-14,1246.45,1204.05,1249.55,1187.05,-,3.53%
10-05-14,1203.9,1223.9,1224.1,1203.85,-,-1.78%
10-03-14,1225.7,1264.2,1264.55,1222.3,-,-3.06%
10-02-14,1264.4,1283.45,1294.8,1264.25,-,-1.45%
10-01-14,1282.95,1292.9,1293.95,1263.6,-,-0.80%
09-30-14,1293.3,1304.45,1312.4,1289.85,-,-0.86%
09-29-14,1304.5,1300.6,1310.9,1297.1,-,0.25%
09-28-14,1301.25,1298.85,1304.55,1297.7,-,0.03%
09-26-14,1300.9,1314.5,1320.45,1300.55,-,-1.08%
09-25-14,1315.05,1315.4,1318.6,1299.55,-,-0.10%
09-24-14,1316.4,1333.45,1341.55,1314.65,-,-1.29%
09-23-14,1333.55,1328.7,1348.35,1327.25,-,0.37%
09-22-14,1328.65,1333.45,1338.35,1325.5,-,-0.36%
09-21-14,1333.5,1335.4,1336.9,1333.25,-,-0.19%
09-19-14,1336.05,1348.05,1353.75,1334.4,-,-0.90%
09-18-14,1348.2,1349.35,1352.35,1341.25,-,-0.11%
09-17-14,1349.7,1366.05,1370.95,1347.15,-,-1.23%
09-16-14,1366.45,1364.9,1370.9,1360.75,-,0.17%
09-15-14,1364.15,1367.15,1376.4,1361.05,-,-0.22%
09-14-14,1367.2,1368.05,1369.95,1366,-,-0.34%
09-12-14,1371.85,1370.95,1371.85,1356.4,-,0.01%
09-11-14,1371.75,1382.25,1383.95,1368.3,-,-0.76%
09-10-14,1382.3,1389.6,1391.6,1379.4,-,-0.58%
09-09-14,1390.35,1398.15,1400.35,1383.7,-,-0.66%
09-08-14,1399.65,1410.7,1413.9,1397,-,-0.79%
09-07-14,1410.85,1411.3,1414.6,1409.9,-,0.01%
09-05-14,1410.75,1404.25,1412.5,1403.55,-,0.50%
09-04-14,1403.7,1412.5,1416.95,1403.6,-,-0.65%
09-03-14,1412.9,1412.65,1414.5,1404.45,-,0.01%
09-02-14,1412.75,1424.15,1428.1,1408.3,-,-0.79%
09-01-14,1423.95,1424.45,1430.1,1421.4,-,-0.05%
08-31-14,1424.6,1424.55,1425.75,1424.25,-,0.01%
08-29-14,1424.5,1425.1,1428.45,1422.75,-,-0.04%
