date,close,open,high,low,diff
12-21-15,844.44,846.44,849.04,840.53,-0.42%
12-18-15,848.04,843.63,850.17,839.84,0.40%
12-17-15,844.7,846.79,854.99,841.66,-0.36%
12-16-15,847.72,844,856.17,843.6,0.33%
12-15-15,844.89,856.84,862.02,841.16,-1.55%
12-14-15,858.22,854.48,862.57,848.98,0.53%
12-11-15,853.69,857.51,858.96,851.36,-0.56%
12-10-15,858.53,853.48,863.35,851.14,0.47%
12-09-15,854.5,850.65,856.87,847.85,0.31%
12-08-15,851.84,853.54,855.26,846.55,-0.37%
12-07-15,854.97,853.1,857.41,848.95,0.08%
12-04-15,854.28,845.97,858.18,844.06,0.85%
12-03-15,847.11,849.08,855.78,845.27,-0.35%
12-02-15,850.1,845.23,855.37,843.87,0.43%
12-01-15,846.43,837.93,848.83,836.87,0.89%
11-30-15,838.94,831.11,839.72,829.26,0.80%
11-27-15,832.28,829.34,835,827.68,0.26%
11-26-15,830.12,828.71,832.75,824.5,0.05%
11-25-15,829.73,830.99,835.02,826.24,-0.29%
11-24-15,832.12,832.85,835.21,828.74,-0.20%
11-23-15,833.75,833.95,836.1,829.61,-0.27%
11-20-15,836,830.55,836.29,828.76,0.55%
11-19-15,831.44,828.63,835.8,827.24,0.26%
11-18-15,829.3,830.76,835.21,825.44,-0.31%
11-17-15,831.88,829.03,835.48,826.89,0.22%
11-16-15,830.03,833.96,836.25,828.54,-0.55%
11-13-15,834.62,825.27,836.51,824.38,1.02%
11-12-15,826.16,814.66,829.69,814.42,1.29%
11-11-15,815.65,813.91,818,812.82,0.10%
11-10-15,814.85,815.43,820.77,812.13,-0.21%
11-09-15,816.6,810.78,821.28,807.88,0.50%
11-06-15,812.53,811.64,819.84,807.56,-0.04%
11-05-15,812.87,810.54,817.79,807.97,0.17%
11-04-15,811.53,811.12,817.37,809.85,-0.06%
11-03-15,812.01,812.43,817.56,809.79,-0.18%
11-02-15,813.48,812.81,817.22,808.62,-0.15%
10-30-15,814.73,806.82,816.77,805.3,0.84%
10-29-15,807.93,814.69,816.13,805.9,-0.89%
10-28-15,815.15,815.94,818.49,801.27,-0.24%
10-27-15,817.12,817.81,823.58,814.63,-0.21%
10-26-15,818.87,819.67,824.54,816.83,-0.09%
10-23-15,819.63,813.58,823.49,812.61,0.60%
10-22-15,814.71,820.81,824.17,811.96,-0.90%
10-21-15,822.11,820.5,825.31,817.19,0.07%
10-20-15,821.52,819.91,825.34,817.89,0.08%
10-19-15,820.86,819.81,823.84,812.63,-0.09%
10-16-15,821.6,822.12,826.53,817.96,-0.17%
10-15-15,823.02,828.83,836.64,815.55,-0.84%
10-14-15,830.02,832.66,835.03,824.98,-0.38%
10-13-15,833.21,841.25,842.96,831.93,-1.08%
10-12-15,842.33,840.03,844.35,837.19,0.02%
10-09-15,842.15,835.76,842.85,833.66,0.61%
10-08-15,837.07,834.09,840.7,829.89,0.22%
10-07-15,835.22,831.44,838.83,829.78,0.34%
